entidad,nom_ent,mun,nom_mun,loc,nom_loc,longitud,latitud,altitud,pobtot,pobmas,pobfem
10,Durango,14,Mezquital,641,Tepetates,1045753,223431,1364,27,12,15
10,Durango,14,Mezquital,644,Tepalcates,1045723,223834,1501,106,56,50
10,Durango,14,Mezquital,646,Techalote (Buenavista),1050100,223928,1699,38,13,25
10,Durango,14,Mezquital,647,Nuevo León,1050406,223909,1678,15,10,5
10,Durango,14,Mezquital,649,Los Coyotes,1045251,223655,1070,6,NA,NA
10,Durango,14,Mezquital,652,La Ciénega,1044233,224729,1743,4,NA,NA
10,Durango,14,Mezquital,654,Los Armadillos,1044915,224823,1759,7,NA,NA
10,Durango,14,Mezquital,655,Arroyo Hondo,1044545,225347,2253,10,NA,NA
10,Durango,14,Mezquital,656,Chalates,1045329,225119,1388,39,19,20
10,Durango,14,Mezquital,657,Los Ratones,1044638,225359,2332,18,9,9
10,Durango,14,Mezquital,658,Las Leches,1045648,225418,1480,51,20,31
10,Durango,14,Mezquital,659,Las Botijas,1044757,224613,2103,42,17,25
10,Durango,14,Mezquital,660,Las Joyas,1044654,225007,1884,4,NA,NA
10,Durango,14,Mezquital,661,El Carrizalillo,1044348,225027,1947,47,21,26
10,Durango,14,Mezquital,662,Los Aguacates,1044626,225528,2283,61,28,33
10,Durango,14,Mezquital,663,Las Orejas,1044920,225521,1848,24,14,10
10,Durango,14,Mezquital,664,Los Gavilanes,1045447,224938,467,3,NA,NA
10,Durango,14,Mezquital,665,Colomos,1044809,224851,1316,6,NA,NA
10,Durango,14,Mezquital,666,El Zacate,1045305,225423,1237,6,NA,NA
10,Durango,14,Mezquital,669,Los Corralitos,1045500,225047,1026,61,29,32
10,Durango,14,Mezquital,670,Cihuacora,1045458,224912,516,34,16,18
10,Durango,14,Mezquital,671,El Carrizal,1042021,223703,1798,31,19,12
10,Durango,14,Mezquital,674,Los Altos,1044859,225008,1129,12,NA,NA
10,Durango,14,Mezquital,686,Los Duraznos,1042650,225916,1995,39,19,20
10,Durango,14,Mezquital,687,Pinos Chicos,1042719,230024,1940,16,NA,NA
10,Durango,14,Mezquital,688,Tierras Amarillas,1042705,230112,1965,14,NA,NA
10,Durango,14,Mezquital,690,La Cieneguita,1042458,225035,1683,2,NA,NA
10,Durango,14,Mezquital,692,Rancho Arcoíris (Rancho Nuevo),1041918,230241,2710,19,8,11
10,Durango,14,Mezquital,694,Mesa de la Bandera,1041659,224209,2802,2,NA,NA
10,Durango,14,Mezquital,700,La Joya del Agostadero,1041240,225023,1913,32,22,10
10,Durango,14,Mezquital,703,El Escorpión,1041639,224426,2685,4,NA,NA
10,Durango,14,Mezquital,705,La Laguna,1042424,223715,1196,56,25,31
10,Durango,14,Mezquital,708,Los Amoles (La Reja),1041719,224511,2267,5,NA,NA
10,Durango,14,Mezquital,710,Los Aguacates,1042454,223617,1327,38,18,20
10,Durango,14,Mezquital,712,El Banco,1042101,223747,2180,10,NA,NA
10,Durango,14,Mezquital,713,La Peña (Las Bolsas),1042344,223746,1596,65,32,33
10,Durango,14,Mezquital,714,Chicaltita,1042540,223701,1022,163,73,90
10,Durango,14,Mezquital,715,Picachos (Barranca de los Picachos),1042243,223719,1627,78,40,38
10,Durango,14,Mezquital,716,Los Obscuros,1042406,224110,1891,44,25,19
10,Durango,14,Mezquital,720,Ciénega de la Mesa,1042552,224121,1184,5,NA,NA
10,Durango,14,Mezquital,722,La Puerta,1042012,223824,1915,8,NA,NA
10,Durango,14,Mezquital,724,Mesa de la Cebolleta,1042104,223907,2352,26,15,11
10,Durango,14,Mezquital,725,Pinos Altos,1042343,224016,1970,6,NA,NA
10,Durango,14,Mezquital,736,La Mesa,1045256,224151,1093,84,40,44
10,Durango,14,Mezquital,737,Las Mojoneras,1044133,225222,1820,23,12,11
10,Durango,14,Mezquital,738,Guayabito,1045756,225422,1093,9,NA,NA
10,Durango,14,Mezquital,740,Tepocatita,1044544,223521,1860,36,18,18
10,Durango,14,Mezquital,743,La Cueva,1042729,225444,1660,3,NA,NA
10,Durango,14,Mezquital,746,Puerto México,1041411,225757,2760,20,7,13
10,Durango,14,Mezquital,748,Zapotes,1042329,225146,1559,4,NA,NA
10,Durango,14,Mezquital,749,Flores China,1043850,230454,2100,16,7,9
10,Durango,14,Mezquital,750,Los Sotoles,1043703,230953,1952,29,16,13
10,Durango,14,Mezquital,752,Los Barbechos,1044435,230022,2475,59,35,24
10,Durango,14,Mezquital,754,Cofradía,1042541,222445,724,53,27,26
10,Durango,14,Mezquital,755,La Mesa,1045002,224801,1589,26,14,12
10,Durango,14,Mezquital,765,Las Joyas,1045021,224255,1466,21,NA,NA
10,Durango,14,Mezquital,766,Azucena,1045414,224923,765,6,NA,NA
10,Durango,14,Mezquital,768,Las Sillas (Los Justes),1045628,225139,1077,58,30,28
10,Durango,14,Mezquital,769,Las Anonas,1045653,225105,1127,23,10,13
10,Durango,14,Mezquital,770,El Rincón,1045027,225112,1493,3,NA,NA
10,Durango,14,Mezquital,772,Los Zancudos,1044336,225210,2099,17,8,9
10,Durango,14,Mezquital,773,Los Troncones,1044204,225231,1704,18,8,10
10,Durango,14,Mezquital,774,Las Cruces,1044025,224557,1785,65,29,36
10,Durango,14,Mezquital,784,El Cerro de la Flor,1044741,231341,2051,5,NA,NA
10,Durango,14,Mezquital,788,Las Tortugas,1044635,231038,1624,20,11,9
10,Durango,14,Mezquital,790,Carrizos,1044642,231143,1566,24,12,12
10,Durango,14,Mezquital,791,El Saucito,1044607,231151,1664,27,15,12
10,Durango,14,Mezquital,793,La Pista,1044504,231226,1953,5,NA,NA
10,Durango,14,Mezquital,794,Las Guásimas,1042756,223123,946,6,NA,NA
10,Durango,14,Mezquital,796,La Mora,1043334,222628,825,5,NA,NA
10,Durango,14,Mezquital,797,Guadalajara,1042122,222725,1484,3,NA,NA
10,Durango,14,Mezquital,798,La Estancia,1042910,223459,629,93,41,52
10,Durango,14,Mezquital,800,El Naranjo,1043519,223456,1149,41,19,22
10,Durango,14,Mezquital,805,Cerro Blanco,1044528,225426,2427,25,14,11
10,Durango,14,Mezquital,806,Los Saltos,1044107,224954,1840,47,22,25
10,Durango,14,Mezquital,807,Cerro Blanco,1044445,224819,2261,22,9,13
10,Durango,14,Mezquital,808,Las Mesas,1044455,225225,2178,36,18,18
10,Durango,14,Mezquital,810,Candelarita,1044721,225438,2301,27,13,14
10,Durango,14,Mezquital,812,Los Arenales,1044240,224240,2046,9,5,4
10,Durango,14,Mezquital,815,Zacatecas,1042211,225352,2200,9,NA,NA
10,Durango,14,Mezquital,817,Los Lobos,1044259,225848,2508,2,NA,NA
10,Durango,14,Mezquital,818,Mesa de las Cruces,1044535,225527,2400,36,18,18
10,Durango,14,Mezquital,820,El Chalate,1045158,224355,1049,27,13,14
10,Durango,14,Mezquital,824,Vainillas,1044433,230346,1560,3,NA,NA
10,Durango,14,Mezquital,827,Tierra Colorada,1044642,230434,1748,6,NA,NA
10,Durango,14,Mezquital,828,Las Peras,1045129,230126,1874,51,22,29
10,Durango,14,Mezquital,830,Tierras Coloradas,1044451,230408,1375,4,NA,NA
10,Durango,14,Mezquital,832,Los Capulines,1044125,230601,1836,24,10,14
10,Durango,14,Mezquital,835,Yerbabuena,1044405,230439,1650,28,9,19
10,Durango,14,Mezquital,837,La China,1044158,232026,2761,21,11,10
10,Durango,14,Mezquital,846,Los Nopales,1045831,225236,1069,8,NA,NA
10,Durango,14,Mezquital,849,Los Gallos,1045146,224119,619,72,39,33
10,Durango,14,Mezquital,854,Carrizos,1044629,230411,1596,11,NA,NA
10,Durango,14,Mezquital,856,Mesa de las Vacas,1043452,230557,1908,148,83,65
10,Durango,14,Mezquital,858,Los Barros,1043007,223744,1155,155,83,72
10,Durango,14,Mezquital,862,El Charco Verde,1044339,231730,2833,25,12,13
10,Durango,14,Mezquital,864,El Puerto,1042403,222917,1505,17,9,8
10,Durango,14,Mezquital,869,Tonalampa,1042350,222702,1156,18,13,5
10,Durango,14,Mezquital,870,El Duraznito,1042343,222601,1094,3,NA,NA
10,Durango,14,Mezquital,871,El Cuervito,1042333,222711,1233,12,4,8
10,Durango,14,Mezquital,874,Combustita,1043627,224005,778,58,23,35
10,Durango,14,Mezquital,877,Agua Verde,1043717,224435,948,71,39,32
10,Durango,14,Mezquital,878,El Agua de los Coyotes,1042636,222401,669,5,NA,NA
10,Durango,14,Mezquital,879,Puerta de Pericos,1042841,223750,1063,63,32,31
10,Durango,14,Mezquital,880,El Huarache,1042340,223123,1464,21,9,12
10,Durango,14,Mezquital,883,Las Manzanillas,1044258,230348,2293,7,NA,NA
10,Durango,14,Mezquital,884,Las Joyas,1044531,230520,1218,26,16,10
10,Durango,14,Mezquital,893,El Rincón,1042810,230908,1638,28,14,14
10,Durango,14,Mezquital,894,Mesa de la Laguna,1042649,230854,1960,14,6,8
10,Durango,14,Mezquital,897,Agua Seca,1043736,224249,824,11,NA,NA
10,Durango,14,Mezquital,899,Las Colmenas,1043458,230704,1397,14,NA,NA
10,Durango,14,Mezquital,900,Soyates,1043748,230726,1987,19,NA,NA
10,Durango,14,Mezquital,901,Pino Redondo,1043807,230704,1987,11,NA,NA
10,Durango,14,Mezquital,902,Canoítas,1043949,224445,1579,64,35,29
10,Durango,14,Mezquital,906,El Pazote,1042953,230249,1763,3,NA,NA
10,Durango,14,Mezquital,908,Cerrito Blanco,1043343,231019,1581,35,16,19
10,Durango,14,Mezquital,909,El Capullo,1043613,225110,2204,5,NA,NA
10,Durango,14,Mezquital,910,Tachichilpa,1043836,224531,1000,27,15,12
10,Durango,14,Mezquital,911,Los Caballos,1043911,224553,1361,23,13,10
10,Durango,14,Mezquital,914,Carricillos,1043728,225508,1935,9,NA,NA
10,Durango,14,Mezquital,915,Tepetates de la Sierra,1041921,223120,2611,12,8,4
10,Durango,14,Mezquital,917,Las Lomas,1043843,224556,1172,64,30,34
10,Durango,14,Mezquital,922,Mesa de Platanitos,1043451,230914,1621,66,31,35
10,Durango,14,Mezquital,926,Agua Zarca,1041748,223538,2731,2,NA,NA
10,Durango,14,Mezquital,927,Los Aguacates,1042959,224033,1747,27,13,14
10,Durango,14,Mezquital,928,Las Águilas,1044045,230629,1954,22,NA,NA
10,Durango,14,Mezquital,929,Los Alacranes,1043539,225412,2025,1,NA,NA
10,Durango,14,Mezquital,930,Los Alacranes,1045155,223743,1364,52,26,26
10,Durango,14,Mezquital,931,Los Álamos,1044110,225725,2387,12,NA,NA
10,Durango,14,Mezquital,935,Los Horcones,1044310,225749,2378,7,NA,NA
10,Durango,14,Mezquital,939,Bajío de la Laguna,1043122,230512,1849,8,NA,NA
10,Durango,14,Mezquital,940,Bajío San Lucas,1041819,230408,2350,12,3,9
10,Durango,14,Mezquital,942,Berenjén (Tepetates Dos),1045732,223349,1330,50,21,29
10,Durango,14,Mezquital,944,Buenavista,1043030,225751,2540,8,NA,NA
10,Durango,14,Mezquital,947,Canoas,1044351,225356,2248,18,11,7
10,Durango,14,Mezquital,948,Cantaritos,1043201,223027,722,4,NA,NA
10,Durango,14,Mezquital,951,La Cascada,1043916,230144,2623,18,7,11
10,Durango,14,Mezquital,953,Los Cerritos,1045205,225506,1360,3,NA,NA
10,Durango,14,Mezquital,955,Los Cerros,1045021,225411,1660,4,NA,NA
10,Durango,14,Mezquital,958,Las Chiches,1042445,224044,1607,5,NA,NA
10,Durango,14,Mezquital,961,La Ciénega,1044907,225824,1795,18,12,6
10,Durango,14,Mezquital,964,Los Cordones (La Ciénega),1043735,224558,1239,12,NA,NA
10,Durango,14,Mezquital,965,Las Colmenas,1042001,225325,2416,9,NA,NA
10,Durango,14,Mezquital,967,Los Cordones,1043428,230836,1583,25,16,9
10,Durango,14,Mezquital,968,Los Coyautes,1042111,224134,2244,16,9,7
10,Durango,14,Mezquital,969,Las Cruces,1044028,230602,2170,6,NA,NA
10,Durango,14,Mezquital,970,Las Cruces,1045656,223517,1580,22,14,8
10,Durango,14,Mezquital,974,Los Duraznos,1043558,225546,2036,6,NA,NA
10,Durango,14,Mezquital,976,Los Duraznos,1043557,230636,1640,30,12,18
10,Durango,14,Mezquital,978,Entronque de Llano Grande,1043004,225728,2593,12,NA,NA
10,Durango,14,Mezquital,979,Oaxaca,1043717,225419,2008,22,NA,NA
10,Durango,14,Mezquital,980,Los Espejos,1044228,223734,2280,72,32,40
10,Durango,14,Mezquital,982,El Espíritu Santo,1042945,224138,2152,17,NA,NA
10,Durango,14,Mezquital,985,Los Frijoles,1043946,230023,2614,50,22,28
10,Durango,14,Mezquital,987,Los Gavilanes,1044644,225659,2210,22,NA,NA
10,Durango,14,Mezquital,989,Las Guásimas,1045737,223345,1320,4,NA,NA
10,Durango,14,Mezquital,991,Guamúchil,1042629,225010,1450,11,NA,NA
10,Durango,14,Mezquital,993,La Higuerita,1042949,222331,528,29,15,14
10,Durango,14,Mezquital,994,Las Hormigueras,1045043,225345,1667,3,NA,NA
10,Durango,14,Mezquital,995,Isquelta,1042614,223745,1100,20,NA,NA
10,Durango,14,Mezquital,998,Las Joyas,1045049,225517,1732,10,NA,NA
10,Durango,14,Mezquital,999,Las Joyas,1043504,230442,1736,5,NA,NA
10,Durango,14,Mezquital,1000,Las Joyas,1044543,231217,1678,27,NA,NA
10,Durango,14,Mezquital,1002,La Laguna,1045735,225121,1315,4,NA,NA
10,Durango,14,Mezquital,1003,Los Leones,1045206,224751,1325,18,NA,NA
10,Durango,14,Mezquital,1004,El Limón del Río,1045808,225346,1303,19,NA,NA
10,Durango,14,Mezquital,1005,Los Limones,1045235,230016,1780,27,13,14
10,Durango,14,Mezquital,1006,El Llano,1044716,225420,2237,9,NA,NA
10,Durango,14,Mezquital,1010,Maguey Enterrado (La Ventanita),1043009,224154,2333,19,NA,NA
10,Durango,14,Mezquital,1012,Los Maniados,1041717,225011,2138,16,NA,NA
10,Durango,14,Mezquital,1014,Las Manzanillas,1042311,225439,2381,14,NA,NA
10,Durango,14,Mezquital,1018,Mesa de Buenavista,1044004,230310,2628,5,NA,NA
10,Durango,14,Mezquital,1019,Las Bonitas,1042101,225036,2302,8,NA,NA
10,Durango,14,Mezquital,1021,Mesa del Gavilancillo,1043647,225629,2143,23,11,12
10,Durango,14,Mezquital,1022,La Mesa del Jabalí (Marrano Parado),1042034,225802,2678,6,NA,NA
10,Durango,14,Mezquital,1026,La Mesa,1044500,225446,2396,18,NA,NA
10,Durango,14,Mezquital,1028,La Mesita,1043615,225425,2012,21,8,13
10,Durango,14,Mezquital,1029,La Mesita,1045828,225621,1620,15,8,7
10,Durango,14,Mezquital,1031,Mezquite Gacho,1043708,230738,1956,22,NA,NA
10,Durango,14,Mezquital,1037,Nopalitos (La Nopalera),1043741,225848,2040,59,33,26
10,Durango,14,Mezquital,1040,Los Órganos,1044845,230333,1603,7,NA,NA
10,Durango,14,Mezquital,1041,Las Palmitas,1043626,230531,1915,3,NA,NA
10,Durango,14,Mezquital,1042,Palo Moro,1043447,230725,1400,8,NA,NA
10,Durango,14,Mezquital,1043,El Patio,1043644,225518,2025,31,15,16
10,Durango,14,Mezquital,1045,Piedras Blancas (Los Zarabiques),1043901,230041,2655,28,14,14
10,Durango,14,Mezquital,1046,Picudos,1044107,230643,1817,37,19,18
10,Durango,14,Mezquital,1049,Piedras Negras,1043612,225531,2004,33,15,18
10,Durango,14,Mezquital,1050,Las Pilas,1044738,230319,1740,9,NA,NA
10,Durango,14,Mezquital,1051,Pino Redondo,1043603,230724,1866,22,11,11
10,Durango,14,Mezquital,1054,Pinos Enterrados,1044304,230435,2000,84,40,44
10,Durango,14,Mezquital,1058,Puerto de Milpas,1044034,230432,2285,14,NA,NA
10,Durango,14,Mezquital,1059,Puerto del Aguililla,1043253,225830,2447,8,NA,NA
10,Durango,14,Mezquital,1060,Las Quebradas,1042309,225311,1958,15,NA,NA
10,Durango,14,Mezquital,1062,Rancho de las Manzanillas,1043817,225720,2099,2,NA,NA
10,Durango,14,Mezquital,1063,Abelino Castañeda,1044901,224506,1572,7,NA,NA
10,Durango,14,Mezquital,1065,La Reja,1041815,224513,1951,3,NA,NA
10,Durango,14,Mezquital,1067,El Rosario,1044116,232236,2731,3,NA,NA
10,Durango,14,Mezquital,1068,Los Saltos,1044322,225245,2226,78,34,44
10,Durango,14,Mezquital,1072,Los Sombreros,1043533,230750,1760,2,NA,NA
10,Durango,14,Mezquital,1078,Tierra Blanca,1045018,225242,1279,3,NA,NA
10,Durango,14,Mezquital,1079,Tierra Blanca,1043856,225056,2010,16,8,8
10,Durango,14,Mezquital,1080,Tierras Coloradas,1044714,225456,2214,6,NA,NA
10,Durango,14,Mezquital,1083,La Ventana,1044136,224724,1816,55,29,26
10,Durango,14,Mezquital,1084,Las Vigas,1041726,223854,2738,5,NA,NA
10,Durango,14,Mezquital,1085,El Yeguate,1043748,224649,959,7,NA,NA
10,Durango,14,Mezquital,1088,Zapotes,1044748,224958,1570,5,NA,NA
10,Durango,14,Mezquital,1090,El Aguacate,1042550,222559,725,38,16,22
10,Durango,14,Mezquital,1095,La Ciénega,1042508,222451,779,6,NA,NA
10,Durango,14,Mezquital,1096,El Llano de Cofradía,1042551,222516,743,12,5,7
10,Durango,14,Mezquital,1097,Magueycito,1042419,222619,951,7,NA,NA
10,Durango,14,Mezquital,1100,La Torrecilla,1041959,222555,2407,49,26,23
10,Durango,14,Mezquital,1104,Agua Salada,1044229,225257,1916,22,12,10
10,Durango,14,Mezquital,1110,Los Asqueles,1042907,230817,1590,6,NA,NA
10,Durango,14,Mezquital,1112,Los Barriles (Barrilitos),1044131,225433,2067,13,4,9
10,Durango,14,Mezquital,1114,Los Bosques,1041906,223653,2245,12,7,5
10,Durango,14,Mezquital,1120,La Cañada,1045726,223802,1506,9,NA,NA
10,Durango,14,Mezquital,1124,Cerro Picudo,1042406,230640,2020,20,10,10
10,Durango,14,Mezquital,1126,Cieneguita,1041707,223743,2695,39,18,21
10,Durango,14,Mezquital,1131,Las Cruces,1043336,225913,2500,10,4,6
10,Durango,14,Mezquital,1133,Gavilancillos,1041207,225604,1973,3,NA,NA
10,Durango,14,Mezquital,1134,Las Cuevitas (Entronque Alamitos),1041522,230309,2900,16,7,9
10,Durango,14,Mezquital,1136,La Curva,1042509,230651,1979,10,NA,NA
10,Durango,14,Mezquital,1137,Los Duraznitos,1043749,225913,2072,49,26,23
10,Durango,14,Mezquital,1139,Las Mariposas (Las Flores),1044434,225314,2310,45,22,23
10,Durango,14,Mezquital,1145,Las Joyas (Guayabitos),1043321,224247,1735,18,8,10
10,Durango,14,Mezquital,1150,Macho Parado,1042516,230809,1940,7,NA,NA
10,Durango,14,Mezquital,1151,Mesa de las Nieves,1041651,225209,2348,24,14,10
10,Durango,14,Mezquital,1155,Las Panchas,1041834,230210,2742,1,NA,NA
10,Durango,14,Mezquital,1157,Penillas,1042136,223731,1968,12,7,5
10,Durango,14,Mezquital,1158,El Pescado,1043722,225823,2046,28,15,13
10,Durango,14,Mezquital,1160,Mesa de Duraznitos,1043823,225653,2102,35,19,16
10,Durango,14,Mezquital,1162,Las Pilitas,1045750,224047,1302,16,6,10
10,Durango,14,Mezquital,1170,El Rincón,1043713,224240,899,6,NA,NA
10,Durango,14,Mezquital,1173,El Tejaban,1041949,230305,2735,16,7,9
10,Durango,14,Mezquital,1177,Los Tepetates,1043655,225824,2058,3,NA,NA
10,Durango,14,Mezquital,1179,Tierra Blanca,1042416,223036,1263,7,NA,NA
10,Durango,14,Mezquital,1184,La Ventanilla,1042808,224843,1661,34,19,15
10,Durango,14,Mezquital,1185,La Ventanilla,1043706,225910,2030,6,NA,NA
10,Durango,14,Mezquital,1189,Yerbanices,1045217,224653,1110,30,14,16
10,Durango,14,Mezquital,1190,Yerbanís,1044337,225418,2305,44,21,23
10,Durango,14,Mezquital,1192,Las Joyas,1042849,230317,1624,6,NA,NA
10,Durango,14,Mezquital,1193,La Lagunita,1043659,225413,2122,2,NA,NA
10,Durango,14,Mezquital,1196,Rancho el Olvido,1042844,230343,1708,4,NA,NA
10,Durango,14,Mezquital,1197,Rancho de los Encinos Colorados,1042345,225458,2172,11,NA,NA
10,Durango,14,Mezquital,1202,Agua Caliente,1042355,224445,1138,8,NA,NA
10,Durango,14,Mezquital,1204,Los Altos,1041938,225118,2267,22,14,8
10,Durango,14,Mezquital,1205,Los Arbolitos,1042110,225107,2289,5,NA,NA
10,Durango,14,Mezquital,1206,Arroyo del Gavilancillo,1043600,225618,2063,14,5,9
10,Durango,14,Mezquital,1207,Bajío la Cofradía,1043530,225550,2026,9,NA,NA
10,Durango,14,Mezquital,1208,El Bajío,1042657,230315,2040,9,NA,NA
10,Durango,14,Mezquital,1209,El Bajo,1043256,224927,2221,13,6,7
10,Durango,14,Mezquital,1210,Bancos,1041824,224248,1944,3,NA,NA
10,Durango,14,Mezquital,1211,Bancos,1042320,224456,1433,4,NA,NA
10,Durango,14,Mezquital,1213,La Buenavista,1042712,230554,2046,14,NA,NA
10,Durango,14,Mezquital,1215,Ceja de Cebolleta,1042206,223909,2458,226,120,106
10,Durango,14,Mezquital,1216,Ceja de Toyana,1041430,225528,2737,17,10,7
10,Durango,14,Mezquital,1218,La Ceja,1041626,224310,2782,7,4,3
10,Durango,14,Mezquital,1220,Cerro de las Mesas,1043001,224446,2566,10,NA,NA
10,Durango,14,Mezquital,1221,El Cerro,1042927,225817,2240,3,NA,NA
10,Durango,14,Mezquital,1222,Chalate 2,1042813,224004,1443,89,43,46
10,Durango,14,Mezquital,1223,Ciénega de los Carrizos,1042020,225133,2250,10,NA,NA
10,Durango,14,Mezquital,1224,Clavellina,1042451,224909,1476,8,NA,NA
10,Durango,14,Mezquital,1227,La Cumbre,1043341,224307,1899,14,6,8
10,Durango,14,Mezquital,1228,Los Duraznos,1042155,223802,2191,2,NA,NA
10,Durango,14,Mezquital,1229,Las Escobas,1042923,230918,1621,19,NA,NA
10,Durango,14,Mezquital,1230,Galilea,1043253,225632,2459,9,5,4
10,Durango,14,Mezquital,1231,Las Joyas,1042334,224424,1421,2,NA,NA
10,Durango,14,Mezquital,1233,La Joyita,1042649,224430,1425,4,NA,NA
10,Durango,14,Mezquital,1238,Mesa del Venado,1041643,224040,2817,5,NA,NA
10,Durango,14,Mezquital,1240,Otilio Soto Soto,1042043,225306,2288,8,NA,NA
10,Durango,14,Mezquital,1241,El Gallo,1044019,225930,2635,9,NA,NA
10,Durango,14,Mezquital,1242,Rafael Cumplido,1042916,230931,1597,15,NA,NA
10,Durango,14,Mezquital,1243,Rancho Nuevo,1043216,224214,1784,4,NA,NA
10,Durango,14,Mezquital,1244,Reynaldo Solís Soto,1042143,225026,2241,5,NA,NA
10,Durango,14,Mezquital,1246,Los Magueyes,1042824,225524,1867,8,NA,NA
10,Durango,14,Mezquital,1247,La Mesa de los Aguacates,1043531,225531,2058,20,12,8
10,Durango,14,Mezquital,1248,Mesa del Pájaro,1041940,225408,2400,6,NA,NA
10,Durango,14,Mezquital,1249,La Mesa,1042613,224648,1207,21,NA,NA
10,Durango,14,Mezquital,1251,El Pino Ligado,1042653,230656,1911,5,NA,NA
10,Durango,14,Mezquital,1252,Pino Real de Jabalín,1042040,225653,2600,2,NA,NA
10,Durango,14,Mezquital,1253,Pinos Rodeados,1042553,230336,1964,7,NA,NA
10,Durango,14,Mezquital,1254,Pinos Secos,1042845,224950,2090,24,12,12
10,Durango,14,Mezquital,1255,Pirame de Arriba,1041713,224246,2514,4,NA,NA
10,Durango,14,Mezquital,1256,La Pista,1041612,224319,2792,20,13,7
10,Durango,14,Mezquital,1257,Las Ramadas,1042026,225337,2323,15,NA,NA
10,Durango,14,Mezquital,1259,Rancho Viejo,1041621,224654,2617,2,NA,NA
10,Durango,14,Mezquital,1262,Tabla Parada,1043625,224822,1667,8,NA,NA
10,Durango,14,Mezquital,1263,El Tecolote,1042853,230902,1481,6,NA,NA
10,Durango,14,Mezquital,1264,Tepetates Blancos,1042645,230536,1942,11,NA,NA
10,Durango,14,Mezquital,1265,Tepetatitos (La Reja),1042211,223949,2360,6,NA,NA
10,Durango,14,Mezquital,1266,Tierra Blanca,1042129,224058,2283,27,13,14
10,Durango,14,Mezquital,1268,La Ventana,1041642,224626,2530,3,NA,NA
10,Durango,14,Mezquital,1269,Campamento Canoas,1041739,223714,2707,262,109,153
10,Durango,14,Mezquital,1271,Ceja de los Encinos,1042523,225509,2058,10,NA,NA
10,Durango,14,Mezquital,1273,El Carrizo,1044928,230337,1581,11,NA,NA
10,Durango,14,Mezquital,1276,Órganos Uno,1042624,225759,2043,24,8,16
10,Durango,14,Mezquital,1277,El Puerto del Carrizal,1042011,223746,1887,1,NA,NA
10,Durango,14,Mezquital,1278,Bajío de Gavilanes,1041505,224739,2560,285,139,146
10,Durango,14,Mezquital,1279,La Ventana,1042245,224349,1879,10,NA,NA
10,Durango,14,Mezquital,1280,Chichocta,1043753,225632,2083,82,40,42
10,Durango,14,Mezquital,1281,Agua Zarca,1044504,231358,2525,2,NA,NA
10,Durango,14,Mezquital,1282,Las Águilas,1044607,230423,1341,4,NA,NA
10,Durango,14,Mezquital,1283,Alamitos,1041148,230243,3008,47,27,20
10,Durango,14,Mezquital,1284,Llano del Bajío,1044339,225644,2430,17,9,8
10,Durango,14,Mezquital,1287,Cerro Blanco,1041701,223642,2665,7,NA,NA
10,Durango,14,Mezquital,1288,Cerro del Águila Real,1043606,225437,1980,8,NA,NA
10,Durango,14,Mezquital,1289,Charco Largo,1042237,231758,1837,42,22,20
10,Durango,14,Mezquital,1290,El Consuelo,1041443,224554,2733,4,NA,NA
10,Durango,14,Mezquital,1294,Crucero del Carrizo,1041956,222925,2290,19,NA,NA
10,Durango,14,Mezquital,1298,La Huella del Niño,1043608,230240,2049,6,NA,NA
10,Durango,14,Mezquital,1301,La Laguna,1044930,225357,1743,13,NA,NA
10,Durango,14,Mezquital,1303,Los Lazos,1041701,223804,2673,7,NA,NA
10,Durango,14,Mezquital,1304,Los Leones,1045115,225810,1639,33,18,15
10,Durango,14,Mezquital,1305,El Limoncito,1043734,225803,2060,52,26,26
10,Durango,14,Mezquital,1307,Llano Chico,1043620,225650,2200,5,NA,NA
10,Durango,14,Mezquital,1308,Ceja de Pericos,1042359,225145,1872,9,NA,NA
10,Durango,14,Mezquital,1310,Las Mesitas,1043515,230811,1758,18,8,10
10,Durango,14,Mezquital,1312,La Mina,1042403,222607,1121,4,NA,NA
10,Durango,14,Mezquital,1314,La Palma,1044916,225309,1928,3,NA,NA
10,Durango,14,Mezquital,1316,Los Papeles,1043221,225659,2460,11,NA,NA
10,Durango,14,Mezquital,1317,Peñasco Blanco,1044427,225149,2291,4,NA,NA
10,Durango,14,Mezquital,1318,Pinos Tristes,1042703,225849,1996,8,NA,NA
10,Durango,14,Mezquital,1322,El Ranchito,1043459,225809,2378,13,NA,NA
10,Durango,14,Mezquital,1324,Los Saltos,1044422,225536,2340,5,NA,NA
10,Durango,14,Mezquital,1325,Tierra Blanca,1042626,225706,2078,13,3,10
10,Durango,14,Mezquital,1326,Las Tortugas,1044404,225432,2250,6,NA,NA
10,Durango,14,Mezquital,1328,Los Veranos,1044447,225247,2246,41,19,22
10,Durango,14,Mezquital,1329,Los Sapos,1042613,222543,709,13,NA,NA
10,Durango,14,Mezquital,1330,El Zapote,1043857,223302,1822,22,NA,NA
10,Durango,14,Mezquital,1333,Agua Fría,1042941,223417,642,7,NA,NA
10,Durango,14,Mezquital,1334,Agua Prieta,1044739,230504,1634,8,NA,NA
10,Durango,14,Mezquital,1335,Agua Zarca,1044512,231413,2518,20,10,10
10,Durango,14,Mezquital,1336,El Aguacate,1045226,225150,883,24,11,13
10,Durango,14,Mezquital,1337,Los Aguacates,1045159,230159,1853,20,8,12
